file_name,sentence,sentence_language,actor,emotion_expressed
1614016715566.wav,Ho preso 6 nella verifica di matematica,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,disgust
1613379374618.wav,Ho preso 6 nella verifica di matematica,italian,0518bb1812bd73aeb1a16e59f6205fca9f97ad2975fbe1a5ce10ef9389de091e,disgust
1613493068641.wav,Non sapevo che fosse in città,italian,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,disgust
1613319744855.wav,E’ impegnato in una riunione,italian,4ba75e07a1f6deaf81165ea26de1cae67ecfba36ac58eeb928b3ed0e574afa1a,disgust
1613492865249.wav,Gli operai si alzano presto,italian,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,disgust
1614167417060.wav,E’ andato a scuola dopo pranzo,italian,066053274a4b0ea45cb1413645fa25c66ee173c59f911640f35038b4ee6bb3ed,disgust
1614451762860.wav,E’ una notte stellata,italian,553e7cf02d99f2429ae2a8068234af47200be7969bba0e99ea52f5f886f905c8,disgust
1614117992242.wav,Oggi c’è una partita di basket,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,disgust
1613418324432.wav,Ieri un gatto ha bevuto dalla tazza,italian,7ecbe3a7364008f61c2ea24113862470f69e0e3b057c36a15a359bc0b559dd64,disgust
1615227984098.wav,Vorrei il numero telefonico del Signor Piatti,italian,65e82fb525a08de54935534a2da2ff0c464eec8a0d4d8d5abc1e5fcf6ea37408,disgust
1615229245055.wav,E’ andato a scuola dopo pranzo,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,disgust
1615840145278.wav,Il capo mi ha affidato un altro lavoro,italian,dd2d1f0c559c0c2a7d4726787b64755b048c74f6527121f00f26d9fa57317277,disgust
1613215766692.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,e84aef587fca9b7a81721586cba38b4497fdd4f0c4c9d0c6075a6c9476221ece,disgust
1614029020999.wav,L’ho incontrato oggi dopo 2 anni,italian,8b570a0a4945d7f287736e47dd57040be331d8027cc434153b1eea199ca4b147,disgust
1614091217694.wav,E’ una notte stellata,italian,c64f81213d168187d346b356bea56d60c6feb02e4914ce98f044bfcdb68a77d8,disgust
1614636029629.wav,Vado in biblioteca,italian,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,disgust
1614016237297.wav,Oggi c’è una partita di basket,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,disgust
1614601856035.wav,Vorrei il numero telefonico del Signor Piatti,italian,2116b7b5ba182d8fbc46f79f93be85190a70051c85d8f0650b8ddfdf9ef0dec5,disgust
1616074738407.wav,Oggi c’è una partita di basket,italian,c01005b5932208270216164dfed9cd52bd9141fee0127fe255c4cdcca8bde06b,disgust
1616700837001.wav,Ho preso 6 nella verifica di matematica,italian,589602091a791efd29915a7daea349fc0c9cf2c839f6fd4355afeaacbd395332,disgust
1613513080959.wav,E’ una notte stellata,italian,fbd51d139f2f0269c3e479d6dc5c6b9edb94b1eec62a677c039d280d497b2835,disgust
1616245637648.wav,L’ho incontrato oggi dopo 2 anni,italian,8af2fa1c3331a1354123146e5ef92f0ca499da94d5135246d119c922a02faba2,disgust
1613378721368.wav,Giovanni parte per Roma domani,italian,e7d486b923ff5d70ab28d1f0383f613f4e2d4e02514966f3ff6cdc7446b2f3cd,disgust
1614597568145.wav,Ieri un gatto ha bevuto dalla tazza,italian,e4c2eed8a6df0147265631e9ff25b70fd0e4b3a246896695b089584bf3ce8b90,disgust
1614202085175.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,ed7ac1150c479d85410ebf1cfc0ab74cd12be666959c5865c77e3ea980329702,disgust
1616000019811.wav,E’ andato a scuola dopo pranzo,italian,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,disgust
1620241062708.wav,Vado in biblioteca,italian,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,disgust
1614029413713.wav,E’ una notte stellata,italian,8b570a0a4945d7f287736e47dd57040be331d8027cc434153b1eea199ca4b147,disgust
1614116810456.wav,Ho preso 6 nella verifica di matematica,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,disgust
1616505321365.wav,Non sapevo che fosse in città,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,disgust
1615229562536.wav,La cascata fa molto rumore,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,disgust
1614358804094.wav,Giovanni parte per Roma domani,italian,2dcd7cd5193e3cf64ec3bedf3bcdf4b8e91acf472550053bf6c6436bb9871b08,disgust
1616253110506.wav,E’ una notte stellata,italian,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,disgust
1615839944461.wav,La cascata fa molto rumore,italian,dd2d1f0c559c0c2a7d4726787b64755b048c74f6527121f00f26d9fa57317277,disgust
1613821772401.wav,Gli operai si alzano presto,italian,f04bb0e6361c05acba4d5185a2d372177bdb77898c1a213f5dfe5c1d60331ea1,disgust
1615758056598.wav,La cascata fa molto rumore,italian,37ba93c8d818fb8cd2176f5d1f24c01fa95ec056f0b33955de06c864bdf39a26,disgust
1615229779607.wav,Il cane ha riportato qui la palla,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,disgust
1616505503781.wav,Giovanni parte per Roma domani,italian,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,disgust
1614175544504.wav,Non sapevo che fosse in città,italian,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,disgust
1616251849648.wav,Gli operai si alzano presto,italian,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,disgust
1613646293336.wav,La cascata fa molto rumore,italian,16d806aae1dff6ee86834bffe370a4a3e5a968490366af7c0a52d70e6f27b8b0,disgust
1616000064956.wav,Vado in biblioteca,italian,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,disgust
1613338705951.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,e75aad2cd10884cdbc433cdb10176fa2cdc86309b083a71a5af42da54266f30f,disgust
1614166550392.wav,Zia Marta ha detto che devo stare a casa stasera,italian,7863bdcbc024a642e82a1a8bc43c59e1ee7818a4f500ead1b0896e6391e2a591,disgust
1616348703479.wav,Vado in biblioteca,italian,0a31d72e7ccd061314aeceb4b7aa70b67c6efd85706ec69b55a367dc72e11976,disgust
1614629173834.wav,Non sapevo che fosse in città,italian,3fe8695d02d4f23055b24f32e7cf3c3ccb3dac8dc87ee995b53560fc32a294da,disgust
1613669002706.wav,E’ impegnato in una riunione,italian,9acf7adbcf2db264f6a9bd474a10777936cda93b350bc9898ca5ae5c430e2156,disgust
1613477834847.wav,E’ una notte stellata,italian,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,disgust
1613323216602.wav,La cascata fa molto rumore,italian,a5af4d285ec86e6a653a3a2fcdaf5b76a85815e09099098a07c7ed580b62ffb7,disgust
1614278848887.wav,Il capo mi ha affidato un altro lavoro,italian,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,disgust
1614627207200.wav,Gli operai si alzano presto,italian,8cd4289dc47d0ea3a3deca73495829e5c4a9c96b1c461670418563548eaffe82,disgust
1614420054756.wav,E’ una notte stellata,italian,1a80340db43591273fc96926ba749d07506e1814a2b29fd861a2e44a35b30365,disgust
1615738412455.wav,Ieri un gatto ha bevuto dalla tazza,italian,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,disgust
1614278897428.wav,Oggi c’è una partita di basket,italian,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,disgust
1615227185299.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,65e82fb525a08de54935534a2da2ff0c464eec8a0d4d8d5abc1e5fcf6ea37408,disgust
1614601676089.wav,Vado in biblioteca,italian,2116b7b5ba182d8fbc46f79f93be85190a70051c85d8f0650b8ddfdf9ef0dec5,disgust
1614241757694.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,5e05cb515b5e6aee84325a8ceeb28a92c2d8d01c6b0f4bb0e743bd04ece7557e,disgust
1615042828659.wav,Il cane ha riportato qui la palla,italian,575f02af3c9482c683fd9ac89ce26dabfa27f1f27890847a2f320f0052e97d8f,disgust
1615388710283.wav,L’ho incontrato oggi dopo 2 anni,italian,12b74feef88433eff5ef0290374cd7c3fae8fedab6aaff94d765c10af575ff33,disgust
1613215974763.wav,Vado in biblioteca,italian,e84aef587fca9b7a81721586cba38b4497fdd4f0c4c9d0c6075a6c9476221ece,disgust
1616245813663.wav,Vado in biblioteca,italian,8af2fa1c3331a1354123146e5ef92f0ca499da94d5135246d119c922a02faba2,disgust
1614175674387.wav,Gli operai si alzano presto,italian,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,disgust
1613491126408.wav,Ieri un gatto ha bevuto dalla tazza,italian,f0b8649dbd8cc269a6a9f57166490602cb5e17344007e29c1591f6cdad29aa37,disgust
1613338675301.wav,Oggi c’è una partita di basket,italian,e75aad2cd10884cdbc433cdb10176fa2cdc86309b083a71a5af42da54266f30f,disgust
1614115231674.wav,Giovanni parte per Roma domani,italian,5b8476bb94a4a1a17df32b417ec035029f48e4487c9055203fb02353eccd46a1,disgust
1614266565135.wav,Giovanni parte per Roma domani,italian,8c5cae1948feaaa972f368641dedda6eea6e08e853b649552dd7480dfaa402bd,disgust
1614016849437.wav,Zia Marta ha detto che devo stare a casa stasera,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,disgust
1613472949738.wav,Il capo mi ha affidato un altro lavoro,italian,bbd43fa2ddbe6c4bb0024d700343648c52404db4d436864359a2b4d523a0391e,disgust
1614152986632.wav,Oggi c’è una partita di basket,italian,a1b7fbc857470de482e46a2001c61ce6151621b2910272d933201318a6842404,disgust
1613656703271.wav,Giovanni parte per Roma domani,italian,53951a018a6b924a8a2ea025e17b25435d3dc3575d6e4fc350ea1ffe3ea1d821,disgust
1614016569084.wav,E’ andato a scuola dopo pranzo,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,disgust
1614117829687.wav,La cascata fa molto rumore,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,disgust
1613563035796.wav,Oggi c’è una partita di basket,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,disgust
1620240842663.wav,La cascata fa molto rumore,italian,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,disgust
1614017895816.wav,Ho preso 6 nella verifica di matematica,italian,b4c4693bc48face3d55471e0b28fa38f885565f685d5f3eee8c811045aa94951,disgust
1613513069845.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,fbd51d139f2f0269c3e479d6dc5c6b9edb94b1eec62a677c039d280d497b2835,disgust
1614358766329.wav,Il cane ha riportato qui la palla,italian,2dcd7cd5193e3cf64ec3bedf3bcdf4b8e91acf472550053bf6c6436bb9871b08,disgust
1613491921838.wav,E’ una notte stellata,italian,9826b1ccf256d52255018dc0f525f81e07970f29d132a6f9bfd4a1ac1ab6664e,disgust
1613562433910.wav,Gli operai si alzano presto,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,disgust
1613671637320.wav,E’ andato a scuola dopo pranzo,italian,b830cbf6e79aeeeec1fbf2ef3be741628ffc574c9b15f30634b8e8cc56bd17b9,disgust
1613400452192.wav,E’ andato a scuola dopo pranzo,italian,9d3feff79d35684ee9a491256c08dc065be663f75e79ffae2f6d015b7fdedcd8,disgust
1620376601893.wav,La cascata fa molto rumore,italian,faf6ce1ea46bca3ee95197b53c7137840d63e6caddc447aa6f5d5b0c4f3d3c03,disgust
1613768555822.wav,Zia Marta ha detto che devo stare a casa stasera,italian,a2b3bb60a3f456a978ea3e1eed4633aedfcc48e36afd6d1796cf5ee25fcea173,disgust
1614080455698.wav,E’ una notte stellata,italian,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,disgust
1614072934228.wav,Oggi c’è una partita di basket,italian,d517c7deca67aedec5841f1a0083898ca6083a5fde6054b4ed2de1cb618cd8f5,disgust
1616505078016.wav,Zia Marta ha detto che devo stare a casa stasera,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,disgust
1616251674823.wav,Oggi c’è una partita di basket,italian,da2da8e71c82b18aaec0e9dcf817ab09481a8b55061066f011b3e38188788f65,disgust
1616872386530.wav,Zia Marta ha detto che devo stare a casa stasera,italian,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,disgust
1614190702894.wav,Vorrei il numero telefonico del Signor Piatti,italian,d47c6f591a677ba80bd2f4e884f3a7f15fd9b4aba36c68df161517f594f8e942,disgust
1613840494632.wav,Tornerà a casa presto,italian,5b1d678a1b4936c172e8c239785f89a2693f7603890c413fffc9e8629243cd77,disgust
1614279297006.wav,La cascata fa molto rumore,italian,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,disgust
1613338941017.wav,Ho preso 6 nella verifica di matematica,italian,e75aad2cd10884cdbc433cdb10176fa2cdc86309b083a71a5af42da54266f30f,disgust
1614167684340.wav,Il cane ha riportato qui la palla,italian,066053274a4b0ea45cb1413645fa25c66ee173c59f911640f35038b4ee6bb3ed,disgust
1614087744230.wav,Non sapevo che fosse in città,italian,c64f81213d168187d346b356bea56d60c6feb02e4914ce98f044bfcdb68a77d8,disgust
1616352499560.wav,Gli operai si alzano presto,italian,4d5af0bd391c9c6ba774ce16504bdc4c33a9191cf0c694aab8f7d875b67a91ef,disgust
1614537043685.wav,Giovanni parte per Roma domani,italian,758a0bc00d456f66a986be7e3ceefd7e3d14d474a56a3f3d29eb0e3c559f7932,disgust
1614116816131.wav,Oggi c’è una partita di basket,italian,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,disgust
1613478972743.wav,Vorrei il numero telefonico del Signor Piatti,italian,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,disgust
1614847466036.wav,Gli operai si alzano presto,italian,530b6cb691a60c039adba429740bd2237964506b0a0e160ac8268b7d45c3f35c,disgust
1614030270756.wav,Gli operai si alzano presto,italian,c09213cf20b32fe2436b92ded92caeed5d938b454c0cd94fea66658823c812b3,disgust
1614720941290.wav,Il capo mi ha affidato un altro lavoro,italian,d243c5fcc85f46d92139688b5f604924ea80b32d9b3049000275badb7a7d67a6,disgust
1613836756974.wav,E’ andato a scuola dopo pranzo,italian,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,disgust
1613466661032.wav,E’ una notte stellata,italian,4aa97df0f04f62f7f564695f551e2f7f0c38fa4a9ced680b5f5e2e403648fcca,disgust
1613057166771.wav,Il capo mi ha affidato un altro lavoro,italian,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,disgust
1615219386758.wav,E’ una notte stellata,italian,5d243f6096bb88ae977f3119ac5aeee239a2caa4266095808bd0b16ca350aa17,disgust
1616505122777.wav,Ho preso 6 nella verifica di matematica,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,disgust
1613057978628.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,disgust
1614359404626.wav,Giovanni parte per Roma domani,italian,9299497bc321d5d9ece8f0e6f4932161650ff277c3446699bc45b73ce8595260,disgust
1613338905314.wav,L’ho incontrato oggi dopo 2 anni,italian,e75aad2cd10884cdbc433cdb10176fa2cdc86309b083a71a5af42da54266f30f,disgust
1614278265959.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,disgust
1613492031022.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,9826b1ccf256d52255018dc0f525f81e07970f29d132a6f9bfd4a1ac1ab6664e,disgust
1614147330449.wav,Vorrei il numero telefonico del Signor Piatti,italian,f8500f6cdfe97e752563d3f3f53db1bfa4eb1cd882ea72db753be830333ba79d,disgust
1620376944093.wav,E’ una notte stellata,italian,faf6ce1ea46bca3ee95197b53c7137840d63e6caddc447aa6f5d5b0c4f3d3c03,disgust
1614958460882.wav,E’ una notte stellata,italian,4e0461b76a08a248fe7186f12c3554407c40ea4493e2b3093d9eafdbb1bbef42,disgust
1613493103886.wav,L’ho incontrato oggi dopo 2 anni,italian,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,disgust
1614454249658.wav,Il cane ha riportato qui la palla,italian,e46f9194e57eeb9841e6d67201cbf4575c56d0475d3ca0ff59c1cde5ea87af55,disgust
1613474025017.wav,La cascata fa molto rumore,italian,5fa1e0dac2fb8d7edee91210e200fcc89a9b92735b3a12fc5ecbc036f0082e9f,disgust
1613328957494.wav,Ho preso 6 nella verifica di matematica,italian,4c2c881938da192249389ef87573af9fec30484604a20fd18763681ce5379d16,disgust
1617866278344.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,disgust
1613930510255.wav,Vorrei il numero telefonico del Signor Piatti,italian,1718aa7e2d0821e3ade5783b4e045ab5930ec22054a0fe5e80146dfce17fae3d,disgust
1614016953824.wav,Vorrei il numero telefonico del Signor Piatti,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,disgust
1616249501232.wav,Il cane ha riportato qui la palla,italian,da2da8e71c82b18aaec0e9dcf817ab09481a8b55061066f011b3e38188788f65,disgust
1615555129747.wav,E’ impegnato in una riunione,italian,2ee38ab6370fe93156f4b8aba1d17e88fb8e5b1fa02264a8f699640601e671bb,disgust
1615239936144.wav,Vorrei il numero telefonico del Signor Piatti,italian,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,disgust
1613320023510.wav,Vorrei il numero telefonico del Signor Piatti,italian,4ba75e07a1f6deaf81165ea26de1cae67ecfba36ac58eeb928b3ed0e574afa1a,disgust
1614343544817.wav,Giovanni parte per Roma domani,italian,11bbad168daee9a2eef86fa4ef93315f9f11468c1c180950b2c6e4e7953f7858,disgust
1614005924018.wav,Ieri un gatto ha bevuto dalla tazza,italian,23585f425ce3cda4d33c10e219bac230ea906839b4529eb8efd65e17d8968d65,disgust
1613918825144.wav,La cascata fa molto rumore,italian,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,disgust
1613825798952.wav,Vado in biblioteca,italian,ba0de1d5c362f10a5595f4a655245f8671bb932c04fb27aab831dc64f095e235,disgust
1614278963735.wav,Zia Marta ha detto che devo stare a casa stasera,italian,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,disgust
1614627126221.wav,E’ impegnato in una riunione,italian,8cd4289dc47d0ea3a3deca73495829e5c4a9c96b1c461670418563548eaffe82,disgust
1613061881304.wav,Ieri un gatto ha bevuto dalla tazza,italian,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,disgust
1614147176966.wav,Giovanni parte per Roma domani,italian,f8500f6cdfe97e752563d3f3f53db1bfa4eb1cd882ea72db753be830333ba79d,disgust
1614116803248.wav,E’ una notte stellata,italian,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,disgust
1613772167672.wav,Ieri un gatto ha bevuto dalla tazza,italian,d8ac68aec58c2f6cf933154a1778fb4fbe6becff6eea0f0e8de6d5171d09641e,disgust
1613919329455.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,disgust
1614278953975.wav,La cascata fa molto rumore,italian,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,disgust
1613474844012.wav,Zia Marta ha detto che devo stare a casa stasera,italian,5fa1e0dac2fb8d7edee91210e200fcc89a9b92735b3a12fc5ecbc036f0082e9f,disgust
1613562995006.wav,Ieri un gatto ha bevuto dalla tazza,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,disgust
1614071833089.wav,Vado in biblioteca,italian,fcf2549ca75984c33bb3f325e4ee768ddf77a34d9dfd92c6fa66626d80f42f55,disgust
1616010873284.wav,Vorrei il numero telefonico del Signor Piatti,italian,0d8d2647a12b0d544989a6b03603b8b3c27e2c4e0be08671745366d1a8bc4d95,disgust
1614162199660.wav,E’ impegnato in una riunione,italian,ff169b904af82953988d069875f82df46ae385e13949de9f8dba7503a76a3eca,disgust
1614543627981.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,disgust
1614016836482.wav,Ieri un gatto ha bevuto dalla tazza,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,disgust
1619253510441.wav,Tornerà a casa presto,italian,3a8927e93a0a145def797ce89c3ab0ab7073604b4398783a9678d9879804b4b1,disgust
1616505162588.wav,Il cane ha riportato qui la palla,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,disgust
1616244500344.wav,L’ho incontrato oggi dopo 2 anni,italian,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,disgust
1615891202854.wav,Non sapevo che fosse in città,italian,c3d334b3577ce5b4ba7297e05892d73c32129baf2b35d58d40e9466e20a22621,disgust
1614602390846.wav,E’ una notte stellata,italian,2116b7b5ba182d8fbc46f79f93be85190a70051c85d8f0650b8ddfdf9ef0dec5,disgust
1613401722088.wav,Gli operai si alzano presto,italian,9d3feff79d35684ee9a491256c08dc065be663f75e79ffae2f6d015b7fdedcd8,disgust
1614626096061.wav,Giovanni parte per Roma domani,italian,8cd4289dc47d0ea3a3deca73495829e5c4a9c96b1c461670418563548eaffe82,disgust
1614184289642.wav,Non sapevo che fosse in città,italian,e46f9194e57eeb9841e6d67201cbf4575c56d0475d3ca0ff59c1cde5ea87af55,disgust
